year,n_ascii_rows,n_stata_rows,n_only_ascii,n_only_stata,variable,n_compared,n_missingness_mismatch,n_value_mismatch,pct_mismatch
2020,1574224,1574224,0,0,pesex,1574224,0,0,0
2020,1574224,1574224,0,0,peeduca,1574224,0,0,0
2020,1574224,1574224,0,0,ptdtrace,1574224,0,0,0
2020,1574224,1574224,0,0,prdthsp,1574224,0,0,0
2020,1574224,1574224,0,0,prmarsta,1574224,0,0,0
2020,1574224,1574224,0,0,prcitshp,1574224,0,0,0
2020,1574224,1574224,0,0,pemlr,1574224,0,0,0
2020,1574224,1574224,0,0,pehrusl1,1574224,0,0,0
2020,1574224,1574224,0,0,prhrusl,1574224,0,0,0
2020,1574224,1574224,0,0,peio1cow,1574224,0,0,0
2020,1574224,1574224,0,0,peernhry,1574224,0,0,0
2020,1574224,1574224,0,0,prernhly,1574224,0,0,0
2020,1574224,1574224,0,0,peernhro,1574224,0,0,0
2020,1574224,1574224,0,0,prernwa,1574224,0,0,0
2020,1574224,1574224,0,0,ptwk,1574224,0,0,0
2020,1574224,1574224,0,0,peernlab,1574224,0,0,0
2020,1574224,1574224,0,0,peerncov,1574224,0,0,0
2020,1574224,1574224,0,0,pworwgt,1574224,0,0,0
2020,1574224,1574224,0,0,pwcmpwgt,1574224,0,0,0
2020,1574224,1574224,0,0,peio1icd,1574224,0,0,0
2020,1574224,1574224,0,0,peage,1574224,0,0,0
2020,1574224,1574224,0,0,nwcmpwgt,1574224,0,0,0
2020,1574224,1574224,0,0,nworwgt,1574224,0,0,0
2020,1574224,1574224,0,0,pternhly,1574224,0,0,0
2020,1574224,1574224,0,0,pternwa,1574224,0,0,0
2020,1574224,1574224,0,0,perace,1574224,0,0,0
2020,1574224,1574224,0,0,prdtrace,1574224,0,0,0
2020,1574224,1574224,0,0,prorigin,1574224,0,0,0
2020,1574224,1574224,0,0,geco,1574224,0,0,0
2020,1574224,1574224,0,0,gemetsta,1574224,0,0,0
2021,1562728,1562728,0,0,hrmis,1562728,0,0,0
2021,1562728,1562728,0,0,gestfips,1562728,0,0,0
2021,1562728,1562728,0,0,gtcbsa,1562728,0,0,0
2021,1562728,1562728,0,0,gtco,1562728,0,0,0
2021,1562728,1562728,0,0,gtmetsta,1562728,0,0,0
2021,1562728,1562728,0,0,gtcbsasz,1562728,0,0,0
2021,1562728,1562728,0,0,prtage,1562728,0,0,0
2021,1562728,1562728,0,0,pesex,1562728,0,0,0
2021,1562728,1562728,0,0,peeduca,1562728,0,0,0
2021,1562728,1562728,0,0,ptdtrace,1562728,0,0,0
2021,1562728,1562728,0,0,prdthsp,1562728,0,0,0
2021,1562728,1562728,0,0,prmarsta,1562728,0,0,0
2021,1562728,1562728,0,0,prcitshp,1562728,0,0,0
2021,1562728,1562728,0,0,pemlr,1562728,0,0,0
2021,1562728,1562728,0,0,pehrusl1,1562728,0,0,0
2021,1562728,1562728,0,0,prhrusl,1562728,0,0,0
2021,1562728,1562728,0,0,peio1cow,1562728,0,0,0
2021,1562728,1562728,0,0,peernhry,1562728,0,0,0
2021,1562728,1562728,0,0,prernhly,1562728,0,0,0
2021,1562728,1562728,0,0,peernhro,1562728,0,0,0
2021,1562728,1562728,0,0,prernwa,1562728,0,0,0
2021,1562728,1562728,0,0,ptwk,1562728,0,0,0
2021,1562728,1562728,0,0,peernlab,1562728,0,0,0
2021,1562728,1562728,0,0,peerncov,1562728,0,0,0
2021,1562728,1562728,0,0,pworwgt,1562728,0,0,0
2021,1562728,1562728,0,0,pwcmpwgt,1562728,0,0,0
2021,1562728,1562728,0,0,peio1icd,1562728,0,0,0
2021,1562728,1562728,0,0,pternhly,1562728,0,0,0
2021,1562728,1562728,0,0,pternwa,1562728,0,0,0
2021,1562728,1562728,0,0,peage,1562728,0,0,0
2021,1562728,1562728,0,0,nwcmpwgt,1562728,0,0,0
2021,1562728,1562728,0,0,nworwgt,1562728,0,0,0
2021,1562728,1562728,0,0,perace,1562728,0,0,0
2021,1562728,1562728,0,0,prdtrace,1562728,0,0,0
2021,1562728,1562728,0,0,prorigin,1562728,0,0,0
2021,1562728,1562728,0,0,geco,1562728,0,0,0
2021,1562728,1562728,0,0,gemetsta,1562728,0,0,0
2022,1530375,1530375,0,0,hrmis,1530375,0,0,0
2022,1530375,1530375,0,0,gestfips,1530375,0,0,0
2022,1530375,1530375,0,0,gtcbsa,1530375,0,0,0
2022,1530375,1530375,0,0,gtco,1530375,0,0,0
2022,1530375,1530375,0,0,gtmetsta,1530375,0,0,0
2022,1530375,1530375,0,0,gtcbsasz,1530375,0,0,0
2022,1530375,1530375,0,0,prtage,1530375,0,0,0
2022,1530375,1530375,0,0,pesex,1530375,0,0,0
2022,1530375,1530375,0,0,peeduca,1530375,0,0,0
2022,1530375,1530375,0,0,ptdtrace,1530375,0,0,0
2022,1530375,1530375,0,0,prdthsp,1530375,0,0,0
2022,1530375,1530375,0,0,prmarsta,1530375,0,0,0
2022,1530375,1530375,0,0,prcitshp,1530375,0,0,0
2022,1530375,1530375,0,0,pemlr,1530375,0,0,0
2022,1530375,1530375,0,0,pehrusl1,1530375,0,0,0
2022,1530375,1530375,0,0,prhrusl,1530375,0,0,0
2022,1530375,1530375,0,0,peio1cow,1530375,0,0,0
2022,1530375,1530375,0,0,peernhry,1530375,0,0,0
2022,1530375,1530375,0,0,pternhly,1530375,0,0,0
2022,1530375,1530375,0,0,peernhro,1530375,0,0,0
2022,1530375,1530375,0,0,pternwa,1530375,0,0,0
2022,1530375,1530375,0,0,ptwk,1530375,0,0,0
2022,1530375,1530375,0,0,peernlab,1530375,0,0,0
2022,1530375,1530375,0,0,peerncov,1530375,0,0,0
2022,1530375,1530375,0,0,pworwgt,1530375,0,0,0
2022,1530375,1530375,0,0,pwcmpwgt,1530375,0,0,0
2022,1530375,1530375,0,0,peio1icd,1530375,0,0,0
2022,1530375,1530375,0,0,peage,1530375,0,0,0
2022,1530375,1530375,0,0,nwcmpwgt,1530375,0,0,0
2022,1530375,1530375,0,0,nworwgt,1530375,0,0,0
2022,1530375,1530375,0,0,prernhly,1530375,0,0,0
2022,1530375,1530375,0,0,prernwa,1530375,0,0,0
2022,1530375,1530375,0,0,perace,1530375,0,0,0
2022,1530375,1530375,0,0,prdtrace,1530375,0,0,0
2022,1530375,1530375,0,0,prorigin,1530375,0,0,0
2022,1530375,1530375,0,0,geco,1530375,0,0,0
2022,1530375,1530375,0,0,gemetsta,1530375,0,0,0
2023,1520770,1520770,0,0,hrmis,1520770,0,0,0
2023,1520770,1520770,0,0,gestfips,1520770,0,0,0
2023,1520770,1520770,0,0,gtcbsa,1520770,0,0,0
2023,1520770,1520770,0,0,gtco,1520770,0,0,0
2023,1520770,1520770,0,0,gtmetsta,1520770,0,0,0
2023,1520770,1520770,0,0,gtcbsasz,1520770,0,0,0
2023,1520770,1520770,0,0,prtage,1520770,0,0,0
2023,1520770,1520770,0,0,pesex,1520770,0,0,0
2023,1520770,1520770,0,0,peeduca,1520770,0,0,0
2023,1520770,1520770,0,0,ptdtrace,1520770,0,0,0
2023,1520770,1520770,0,0,prdthsp,1520770,0,0,0
2023,1520770,1520770,0,0,prmarsta,1520770,0,0,0
2023,1520770,1520770,0,0,prcitshp,1520770,0,0,0
2023,1520770,1520770,0,0,pemlr,1520770,0,0,0
2023,1520770,1520770,0,0,pehrusl1,1520770,0,0,0
2023,1520770,1520770,0,0,prhrusl,1520770,0,0,0
2023,1520770,1520770,0,0,peio1cow,1520770,0,0,0
2023,1520770,1520770,0,0,peernhry,1520770,0,0,0
2023,1520770,1520770,0,0,pternhly,1520770,0,0,0
2023,1520770,1520770,0,0,peernhro,1520770,0,0,0
2023,1520770,1520770,0,0,pternwa,1520770,0,0,0
2023,1520770,1520770,0,0,ptwk,1520770,0,0,0
2023,1520770,1520770,0,0,peernlab,1520770,0,0,0
2023,1520770,1520770,0,0,peerncov,1520770,0,0,0
2023,1520770,1520770,0,0,pworwgt,1520770,0,0,0
2023,1520770,1520770,0,0,pwcmpwgt,1520770,0,0,0
2023,1520770,1520770,0,0,peio1icd,1520770,0,0,0
2023,1520770,1520770,0,0,peage,1520770,0,0,0
2023,1520770,1520770,0,0,nwcmpwgt,1520770,0,0,0
2023,1520770,1520770,0,0,nworwgt,1520770,0,0,0
2023,1520770,1520770,0,0,prernhly,1520770,0,0,0
2023,1520770,1520770,0,0,prernwa,1520770,0,0,0
2023,1520770,1520770,0,0,perace,1520770,0,0,0
2023,1520770,1520770,0,0,prdtrace,1520770,0,0,0
2023,1520770,1520770,0,0,prorigin,1520770,0,0,0
2023,1520770,1520770,0,0,geco,1520770,0,0,0
2023,1520770,1520770,0,0,gemetsta,1520770,0,0,0
2024,1517669,1517669,0,0,hrmis,1517669,0,0,0
2024,1517669,1517669,0,0,gestfips,1517669,0,0,0
2024,1517669,1517669,0,0,gtcbsa,1517669,0,0,0
2024,1517669,1517669,0,0,gtco,1517669,0,0,0
2024,1517669,1517669,0,0,gtmetsta,1517669,0,0,0
2024,1517669,1517669,0,0,gtcbsasz,1517669,0,0,0
2024,1517669,1517669,0,0,prtage,1517669,0,0,0
2024,1517669,1517669,0,0,pesex,1517669,0,0,0
2024,1517669,1517669,0,0,peeduca,1517669,0,0,0
2024,1517669,1517669,0,0,ptdtrace,1517669,0,0,0
2024,1517669,1517669,0,0,prdthsp,1517669,0,0,0
2024,1517669,1517669,0,0,prmarsta,1517669,0,0,0
2024,1517669,1517669,0,0,prcitshp,1517669,0,0,0
2024,1517669,1517669,0,0,pemlr,1517669,0,0,0
2024,1517669,1517669,0,0,pehrusl1,1517669,0,0,0
2024,1517669,1517669,0,0,prhrusl,1517669,0,0,0
2024,1517669,1517669,0,0,peio1cow,1517669,0,0,0
2024,1517669,1517669,0,0,peernhry,1517669,0,0,0
2024,1517669,1517669,0,0,pternhly,1517669,0,0,0
2024,1517669,1517669,0,0,peernhro,1517669,0,0,0
2024,1517669,1517669,0,0,pternwa,1517669,0,0,0
2024,1517669,1517669,0,0,ptwk,1517669,0,0,0
2024,1517669,1517669,0,0,peernlab,1517669,0,0,0
2024,1517669,1517669,0,0,peerncov,1517669,0,0,0
2024,1517669,1517669,0,0,pworwgt,1517669,0,0,0
2024,1517669,1517669,0,0,pwcmpwgt,1517669,0,0,0
2024,1517669,1517669,0,0,peio1icd,1517669,0,0,0
2024,1517669,1517669,0,0,peage,1517669,0,0,0
2024,1517669,1517669,0,0,nwcmpwgt,1517669,0,0,0
2024,1517669,1517669,0,0,nworwgt,1517669,0,0,0
2024,1517669,1517669,0,0,prernhly,1517669,0,0,0
2024,1517669,1517669,0,0,prernwa,1517669,0,0,0
2024,1517669,1517669,0,0,perace,1517669,0,0,0
2024,1517669,1517669,0,0,prdtrace,1517669,0,0,0
2024,1517669,1517669,0,0,prorigin,1517669,0,0,0
2024,1517669,1517669,0,0,geco,1517669,0,0,0
2024,1517669,1517669,0,0,gemetsta,1517669,0,0,0
